nonoverlapping dependency,frequency,norm,rank,samples
( JJ dep NN ) ( JJ advmod RB ) ( JJ ccomp VBZ ) ( VBZ nsubj PRP ) ( VBZ dobj PRP ) ( VBZ nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"A longing so intense it manifests itself as an ache or pain
"
( NNP compound NNP ) ( NNP acl:relcl VBZ ) ( VBZ nmod NN ) ( NN case TO ) ( NN amod JJ ),1.0,0.000375939849624,28,"Rapid blinking that leads to a wide-eyed look
"
( VBG dobj NN ) ( VBG advcl JJ ) ( JJ case IN ),1.0,0.000375939849624,28,"Stretching the arms out wide
"
( NN nummod CD ),1.0,0.000375939849624,28,"Skin flushing
"
( VBG dobj NN ) ( VBG advmod RB ) ( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Tipping the head back for a moment and closing the eyes
"
( JJ amod JJ ) ( JJ dep VB ) ( VB mark TO ) ( VB xcomp JJ ),1.0,0.000375939849624,28,"Shifting, unable to get comfortable
"
( NNP compound NNP ) ( NNP appos NN ) ( NNP dep NN ),1.0,0.000375939849624,28,"Facial tics, muscles that jump
"
( VB advmod RB ) ( RB cc CC ) ( RB conj RB ),1.0,0.000375939849624,28,"Leaning back or away
"
( NN compound NNP ) ( NN appos NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Sparkling eyes, a weightless gaze
"
( VBG nmod:tmod NN ) ( NN compound NN ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Letting the head fall back
"
( VBG advmod CC ) ( CC advmod RB ) ( CC conj NN ) ( NN advmod RB ) ( NN advmod RB ) ( NN case IN ),1.0,0.000375939849624,28,"Being snarky or rude, seemingly without cause
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VBG advcl VB ) ( VB mark IN ) ( VB mark IN ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Gripping the sides of the head as if to cover the ears
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN compound NN ) ( VBG advcl VBG ) ( VBG dobj NN ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Hooking thumbs into one's belt loops, thrusting the pelvis forward
"
( VBG nmod NN ) ( NN case IN ) ( VBG advmod RB ) ( VBG cc CC ) ( VBG conj NN ) ( NN case IN ),1.0,0.000375939849624,28,"Huddling in the corner, behind, or against something
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG advmod RB ) ( RB advmod RB ),1.0,0.000375939849624,28,"Holding the knees and legs tightly together
"
( VB dobj NN ) ( NN amod JJ ) ( VB advcl VBG ) ( VBG xcomp NN ),1.0,0.000375939849624,28,"Increased physical contact, becoming touchy-feely
"
( RB dep RB ),1.0,0.000375939849624,28,"Shoulders back
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nummod CD ) ( VBG advcl VBG ) ( VBG mark IN ) ( VBG dobj NN ) ( VBG nmod JJ ) ( JJ case IN ),1.0,0.000375939849624,28,"Cupping an elbow with one hand while tapping the lips with the other
"
( VB nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( NN amod JJ ) ( VB xcomp VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Tightness in the jaw and facial muscles, causing discomfort
"
( VBG nmod NN ) ( NN case IN ) ( VBG dep VBG ) ( VBG xcomp VB ) ( VB mark TO ) ( VB xcomp VB ) ( VB cc CC ) ( VB conj VB ) ( VB dobj PRP ),1.0,0.000375939849624,28,"Grabbing onto another person, refusing to let go or leave them
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG xcomp VB ) ( VB mark TO ) ( VB ccomp JJ ) ( JJ mark IN ) ( JJ nsubj NN ) ( JJ cop VBZ ),1.0,0.000375939849624,28,"Asking redundant questions to assure that the moment is real
"
( VBZ nsubj NN ) ( VBZ compound:prt RP ),1.0,0.000375939849624,28,"The chin dipping down
"
( VBG dobj NN ) ( NN acl VB ) ( VB mark IN ) ( VB nsubj WP ),1.0,0.000375939849624,28,"Verbalizing responsibility for what happened
"
( VBG xcomp VB ) ( VB mark TO ) ( VB xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Struggling to speak, to find the right words
"
( VB xcomp VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN appos NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Tendons standing out in the neck, a visible pulse
"
( VBG nmod NN ) ( NN case IN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB compound:prt RP ),1.0,0.000375939849624,28,"Plucking at clothes to cool down
"
( VBG dep VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ),1.0,0.000375939849624,28,"hugging, reaching for their hands
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( VBG dep VBG ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Blowing out the cheeks, then releasing
"
( VB nsubj NN ),1.0,0.000375939849624,28,"Arms crossed
"
( NN dep VB ) ( VB conj VB ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"A playful pinch, nudge, or shove
"
( VBN nsubj NNP ) ( VBN dobj NN ) ( VBN advmod RB ),1.0,0.000375939849624,28,"A gaze that flicks upward
"
( NNP dep VBG ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Chin poking forward
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Touching or holding the object close
"
( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( VBG dep VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case TO ) ( NN amod JJ ),1.0,0.000375939849624,28,"Sagging against a door or wall, reaching out to steady oneself
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Rubbing a hand against the front of one's shirt
"
( RB dep NN ),1.0,0.000375939849624,28,"Friendliness, even with those not in one's own social circle
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN advmod RB ),1.0,0.000375939849624,28,"Dragging the hands through the hair repeatedly
"
( NNP dep VBG ) ( VBG nmod NN ) ( NN case TO ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Chin lowering to one's chest
"
( NN case VBG ) ( NN acl VBG ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Starting rumors, acting catty
"
( NNP nmod CD ) ( CD case IN ),1.0,0.000375939849624,28,"Leaning against one another
"
( NNP nmod NN ) ( NN case IN ) ( NN acl VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Sound of heartbeat thrashing in the ears
"
( VB ccomp VBG ) ( VBG dep VBG ),1.0,0.000375939849624,28,"Nose running, sniffing
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"counting out arguments on fingers
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case TO ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.000375939849624,28,"Drawing knees up to the body's core
"
( NN dep NN ) ( NN amod JJ ) ( NN advmod RBR ),1.0,0.000375939849624,28,"Breaths coming coarser, faster
"
( JJ dep NN ) ( JJ nmod NN ) ( NN case IN ) ( NN acl VBN ),1.0,0.000375939849624,28,"A voice devoid of emotion, deadpan
"
( VBZ nsubj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VBN ) ( VBN auxpass VBG ),1.0,0.000375939849624,28,"Organizing one's things, being prepared
"
( VBN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Pain in the back of the throat
"
( NN compound NN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Sudden explosions over seemingly little things
"
( VBG xcomp JJ ),1.0,0.000375939849624,28,"Going silent
"
( JJ dep NN ) ( NN cc CC ) ( NN conj NN ) ( NN nmod:poss NN ) ( NN amod JJ ) ( NN case POS ),1.0,0.000375939849624,28,"Closing or curling one's hands inward
"
( VBG advmod RB ) ( RB advmod RB ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Taking too long to answer a question or respond
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ) ( VBG advcl RB ) ( RB case IN ) ( RB advcl JJ ) ( JJ case IN ),1.0,0.000375939849624,28,"Holding onto someone's hand for longer than necessary
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Consciously forcing one's limbs to relax
"
( VBN nsubjpass NN ) ( VBN auxpass VBN ) ( VBN advmod RB ),1.0,0.000375939849624,28,"Words are chosen deliberately
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Making pointed suggestions to alleviate the annoyance
"
( NN acl VB ) ( VB mark TO ) ( VB dobj NN ) ( VB advmod RB ),1.0,0.000375939849624,28,"An inability to fill lungs completely
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG iobj NN ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Winking or giving someone an easy nod
"
( VB nmod NN ) ( NN case IN ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Pain in the ribs or stomach
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NNP ),1.0,0.000375939849624,28,"Uttering a soft curse or thanking God
"
( VBG dobj NNP ) ( NNP cc CC ) ( NNP conj NNP ) ( VBG advcl VBZ ) ( VBZ advmod WRB ) ( VBZ nsubj PRP ) ( VBZ xcomp JJ ),1.0,0.000375939849624,28,"Muttering Uh-huh or Yeah when it seems appropriate
"
( VBG nmod PRP ) ( PRP case TO ),1.0,0.000375939849624,28,"Talking to oneself
"
( JJ dep VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN appos NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Skin bunching around the eyes, a pained stare
"
( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( JJ advmod RB ) ( VBG xcomp VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Picking at food, too excited to eat
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN acl VB ) ( VB mark TO ) ( VB advcl VBN ) ( VBN mark IN ) ( VBN nsubj NN ) ( NN compound NN ) ( VBN aux VBZ ),1.0,0.000375939849624,28,"Obsessively checking the phone to see if the love interest has called
"
( VBZ nsubj NN ) ( NN appos NN ) ( NN acl VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Eyes narrowing, eyebrows pulling down in concentration
"
( VB advmod RB ) ( RB cc CC ) ( RB conj RB ) ( VB nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Leaning back or away from the source of discomfort
"
( NN acl:relcl VBG ) ( VBG aux VBZ ) ( VBG advcl VBG ) ( VBG mark RB ) ( RB mwe IN ),1.0,0.000375939849624,28,"A tiredness that is fulfilling rather than exhausting
"
( VBG xcomp JJ ) ( JJ nsubj NN ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Planting the feet wide apart
"
( VBG advcl VBG ) ( VBG mark IN ) ( VBG nsubj NN ) ( VBG dobj NN ) ( NN amod JJ ) ( NN case POS ),1.0,0.000375939849624,28,"Sitting with knees touching the other person's
"
( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Beads of sweat on the lip or forehead
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN amod JJ ) ( NN acl JJ ) ( JJ mark TO ) ( JJ cop VB ) ( JJ case IN ) ( JJ amod JJ ),1.0,0.000375939849624,28,"Ignoring or neglecting other friends to be with the significant other
"
( VBG conj VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj PRP ),1.0,0.000375939849624,28,"Hugging, grabbing onto someone's arm and holding it
"
( VBG dobj NN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Making promises to convince others of one's worthiness
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG nmod CD ) ( CD case IN ),1.0,0.000375939849624,28,"Babbling or talking over one another in a group setting
"
( VBG xcomp NN ) ( NN amod JJ ) ( VBG advcl VBZ ) ( VBZ advmod WRB ) ( VBZ expl EX ) ( VBZ nsubj NN ),1.0,0.000375939849624,28,"Becoming extra animated when there's an audience
"
( VB dobj NN ) ( NN conj NN ) ( NN amod VBG ) ( NN cc CC ) ( NN conj NN ) ( NN amod JJ ) ( NN acl VBG ) ( VBG mark IN ) ( VBG ccomp VB ) ( VB nsubj PRP ),1.0,0.000375939849624,28,"Tangled hair, overlong nails, and other signs of letting oneself go
"
( NN dep NN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"A voice that rises in volume or intensity
"
( VBG dobj NN ) ( NN compound NN ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Snapping a pencil tip, using unnecessary force
"
( VB nsubj NNP ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Palms stuffed into pockets 
"
( VBG dobj NN ) ( NN acl:relcl VBZ ) ( VBZ dobj NN ) ( VBZ nmod NN ) ( NN case TO ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJS ),1.0,0.000375939849624,28,"Assuming a pose that draws attention to one's best attributes
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Stiffening and going still
"
( VB xcomp VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.000375939849624,28,"Hand splaying across one's upper chest
"
( VBG dobj NN ) ( VBG dep VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN compound NN ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Shielding the body, angling away from those bearing witness to shame
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN dep RP ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Laying one's head down on the table
"
( VBN nsubj NN ) ( NN amod VBG ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN acl VB ) ( VB mark TO ) ( VB dobj NN ) ( NN amod JJ ) ( VBN advmod RBR ),1.0,0.000375939849624,28,"Phrasing questions in a positive way to make the other person feel better
"
( VBG ccomp VB ) ( VB dobj WP ) ( VB nsubj NN ) ( VB aux VBZ ) ( VB dep JJ ) ( JJ advmod RB ) ( JJ nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Repeating what someone has said, purposely devoid of all emotion
"
( VB advcl VBG ) ( VB nsubj NN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Listening, arms crossed over one's chest
"
( NN dep RB ) ( NN advmod RB ),1.0,0.000375939849624,28,"Emphatically saying No
"
( VBG dobj NN ) ( VBG advcl VBN ) ( VBN mark RB ) ( RB mwe IN ) ( VBN nsubj PRP ),1.0,0.000375939849624,28,"Adjusting clothes as if they chafe
"
( NN case VBG ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Including others in the moment
"
( NNP nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.000375939849624,28,"Vandalism of one's own things
"
( VBZ nsubj NN ) ( NN appos NN ) ( NN amod JJ ) ( NN appos NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Stiff posture, rigid muscles, a corded neck
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VBG advcl VB ) ( VB mark TO ) ( VB compound:prt RP ) ( VB dobj NN ),1.0,0.000375939849624,28,"Pressing a palm over the lips to hold back a cry
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Lingering at the edge of a group or event
"
( VBZ nsubj NN ) ( NN acl:relcl VBZ ) ( VBZ nmod NN ) ( NN case CC ) ( VBZ compound:prt RP ),1.0,0.000375939849624,28,"A mouth that opens but nothing comes out
"
( VBG dep NN ) ( VBG cc CC ) ( VBG conj JJ ),1.0,0.000375939849624,28,"Shoulders dropping or slumping
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ) ( VBG xcomp VB ) ( VB mark TO ) ( VB advmod RBR ) ( VB advcl VBN ) ( VBN mark IN ) ( VBN auxpass VBG ),1.0,0.000375939849624,28,"Crouching or leaning forward to get closer without being seen
"
( VBG advmod RB ) ( VBG nmod NN ) ( NN case IN ) ( NN compound NN ) ( NN cc CC ) ( NN conj NN ) ( NN amod JJ ) ( NN amod JJ ),1.0,0.000375939849624,28,"Speaking emphatically with finger pointing or other hard gestures
"
( VB ccomp VBN ) ( VBN mark IN ) ( VBN advmod RB ) ( VBN compound:prt RP ) ( VBN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Breath that temporarily bottles up in the chest
"
( NN amod VBG ) ( NN acl VBN ) ( VBN compound:prt RP ) ( VBN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"A lingering touch, brushing up against the object
"
( JJ dep NN ) ( JJ advcl VBG ) ( VBG mark IN ),1.0,0.000375939849624,28,"Arms swinging while walking
"
( VBG compound:prt RP ) ( VBG dep VBG ) ( VBG xcomp VB ) ( VB mark TO ) ( VB compound:prt RP ) ( VB dobj NN ) ( NN case POS ),1.0,0.000375939849624,28,"Walking off, refusing to stay in another's presence
"
( VBG dep VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN advmod RB ),1.0,0.000375939849624,28,"Interrupting, talking over someone else
"
( NN acl:relcl VBN ) ( VBN xcomp JJ ) ( JJ advmod RB ) ( JJ xcomp VB ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Limbs that feel too heavy to lift or move
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.000375939849624,28,"Stroking or smoothing someone's hair
"
( JJ cop VBG ) ( JJ advcl VBZ ) ( VBZ mark IN ) ( VBZ nsubj WP ) ( VBZ compound:prt RP ),1.0,0.000375939849624,28,"Being aware of what lies behind
"
( NN dep VBG ) ( VBG nmod NN ) ( NN case TO ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"A hand fluttering to the lips or neck
"
( VBG nsubj NN ) ( NN appos NN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"nausea, sweats, tingling in chest
"
( VBZ nsubj NN ) ( NN acl VBG ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Arms falling to sides, lifeless
"
( VBG dep VBG ) ( VBG dep VBN ) ( VBN nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Freezing, feeling rooted to the spot
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case TO ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Pressing fists to the sides of the head
"
( VB nsubj NN ) ( VB dep IN ) ( IN advmod RB ) ( IN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Eyes narrowed, as if in confusion
"
( VBN nsubjpass NN ) ( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ) ( VBN aux VBN ) ( VBN auxpass VBN ),1.0,0.000375939849624,28,"A floating sensation, like all one's burdens have been removed
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj RB ) ( RB dep VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Pinching the bridge of the nose and tightly squeezing the eyes
"
( VBG dep VBG ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Circling, approaching someone or something in a roundabout fashion
"
( JJ cop VBG ) ( JJ xcomp VB ) ( VB mark TO ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Being unable to focus on tasks
"
( VB xcomp VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Hair lifting on the nape and arms
"
( VBG ccomp VB ) ( VB nsubj NN ) ( VB advmod RB ) ( RB nmod NN ) ( NN case IN ) ( VB compound:prt RP ) ( VB dobj NN ),1.0,0.000375939849624,28,"Throwing hands up in an I give up gesture
"
( NN amod VBN ) ( NN compound NN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Increased sweat output during uncomfortable moments
"
( VBG dobj NN ) ( NN compound NN ) ( VBG nmod NN ) ( NN case TO ) ( NN compound NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Holding a hand close to the face while speaking
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN amod JJ ) ( NN case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Hooking a hand in the other person's belt or pocket
"
( VB dep SYM ) ( VB advmod RB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Walking quickly to erase the distance
"
( NNP dep VBN ) ( VBN auxpass VBZ ) ( VBN advcl RB ) ( RB case IN ),1.0,0.000375939849624,28,"Pain that is suspended until later
"
( VBG advcl VBG ) ( VBG mark IN ) ( VBG nsubj NN ) ( VBG aux VBZ ),1.0,0.000375939849624,28,"Feeling like the head is spinning
"
( VB xcomp JJ ) ( JJ nsubj NN ) ( NN appos NN ),1.0,0.000375939849624,28,"Sore muscles, stiffness, cramping
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG advmod RB ) ( RB nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Pulling books or packages tightly against one's chest
"
( VBG nmod NN ) ( NN case IN ) ( VBG conj VBG ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Scratching at the skin, picking or biting at nails
"
( NNP nmod NN ) ( NN case TO ) ( NN amod JJ ),1.0,0.000375939849624,28,"Alert to sudden movements
"
( VBN nsubj NN ) ( NN acl:relcl VBZ ) ( VBZ dobj JJ ) ( VBN cc CC ) ( VBN conj VB ) ( VB compound:prt RP ) ( VB dobj NN ),1.0,0.000375939849624,28,"A smile that has a genuine build and lights up the face
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Sidestepping, but keeping one's gaze on the source
"
( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN amod VBG ),1.0,0.000375939849624,28,"Raising the eyebrows and offering a questioning gaze
"
( VBZ nsubj NN ) ( NN appos NN ) ( NN acl VBG ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Stiff neck, cords standing out
"
( VB advcl VBG ) ( VBG dobj NN ) ( VB nsubj NN ),1.0,0.000375939849624,28,"Dropping the head, eyes closed
"
( VB dobj NN ) ( VB advmod RB ) ( RB cc CC ) ( RB conj RB ),1.0,0.000375939849624,28,"Rolling the neck back and forth
"
( NN acl VB ) ( VB mark TO ) ( VB advmod RB ) ( VB cc CC ) ( VB conj VB ) ( VB dobj NN ),1.0,0.000375939849624,28,"A desire to go back and visit the past
"
( VBG dobj NN ) ( VBG dep VBG ) ( VBG dobj NN ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Crossing the arms, forming a barrier to others
"
( NN appos NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"A yelp, gasp or squeal
"
( VBG advmod RB ) ( VBG dep VBG ) ( VBG xcomp JJ ),1.0,0.000375939849624,28,"Speaking first, thinking second
"
( VBG advmod RB ) ( VBG compound:prt RP ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Subconsciously thrusting out one's chest
"
( VB dobj NN ) ( VB advmod RB ) ( RB nmod NN ) ( NN case IN ) ( NN compound NN ),1.0,0.000375939849624,28,"Posture perks up as awareness increases
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod VBN ),1.0,0.000375939849624,28,"Rubbing at one's exposed forearms
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Blowing out a series of short breaths to gain control
"
( NN amod JJ ) ( NN conj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"A fast walk, jog, or run
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( VBG advcl VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Stalking away from someone, leaving in a huff
"
( VB advcl VBG ) ( VBG nmod PRP ) ( PRP case IN ) ( VB nsubj NN ) ( VB nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Clutching at oneself, elbows pressed to the sides
"
( JJ ccomp MD ) ( MD advmod WRB ) ( MD dep PRP ) ( JJ nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Saying How could you? as an accusation
"
( VB ccomp VBG ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Eyebrows furrowing and then releasing
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN dep RP ) ( NN appos NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Tossing one's hair back, a shake of the head
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN cc CC ) ( NN case IN ) ( NN acl:relcl VBZ ) ( VBZ dobj NN ),1.0,0.000375939849624,28,"Voicing support, but with a tone that lacks enthusiasm
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Laying a hand on someone's back or shoulder
"
( JJ nsubj NNP ) ( JJ cop VBZ ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Movement is slow, jerky
"
( VBN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Tension in the neck and shoulders
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG cc RB ) ( RB dep IN ) ( VBG conj VBG ) ( VBG xcomp VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Limbering up shoulders and neck as if readying to fight
"
